ID,Group,Input Ingredients,Output Item
harvestcraft:peppercorn_sapling,harvestcraft_sapling,"harvestcraft:peppercornitem
harvestcraft:peppercornitem
harvestcraft:peppercornitem
minecraft:sapling:*",harvestcraft:peppercorn_sapling
harvestcraft:pepperjellyandcrackersitem,,"ore:toolCuttingboard
ore:foodPepperjelly
ore:foodCrackers",harvestcraft:pepperjellyandcrackersitem
harvestcraft:pepperjellyitem,,"ore:toolSaucepan
ore:cropChilipepper
ore:listAllsugar",harvestcraft:pepperjellyitem
harvestcraft:peppermintitem,,"ore:toolSaucepan
ore:cropSpiceleaf
ore:listAllsugar",harvestcraft:peppermintitem
harvestcraft:pepperoniitem_itemsalt,minecraft:harvestcraft_pepperoniitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:cropBellpepper
ore:itemSalt",harvestcraft:pepperoniitem
harvestcraft:pepperoniitem_foodsalt,minecraft:harvestcraft_pepperoniitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:cropBellpepper
ore:foodSalt",harvestcraft:pepperoniitem
harvestcraft:pepperoniitem_dustsalt,minecraft:harvestcraft_pepperoniitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:cropBellpepper
ore:dustSalt",harvestcraft:pepperoniitem
harvestcraft:persimmon_sapling,harvestcraft_sapling,"harvestcraft:persimmonitem
harvestcraft:persimmonitem
harvestcraft:persimmonitem
minecraft:sapling:*",harvestcraft:persimmon_sapling
harvestcraft:persimmonjellyitem,,"ore:toolSaucepan
ore:cropPersimmon
ore:listAllsugar",harvestcraft:persimmonjellyitem
harvestcraft:persimmonjellysandwichitem,,"ore:toolCuttingboard
ore:listAllnutbutter
ore:foodPersimmonjelly
ore:bread",harvestcraft:persimmonjellysandwichitem
harvestcraft:persimmonjuiceitem,,"ore:toolJuicer
ore:cropPersimmon
ore:cropPersimmon",harvestcraft:persimmonjuiceitem
harvestcraft:persimmonsmoothieitem,,"ore:toolJuicer
ore:cropPersimmon
ore:cropPersimmon
minecraft:snowball",harvestcraft:persimmonsmoothieitem
harvestcraft:persimmonyogurtitem,,"ore:cropPersimmon
ore:foodPlainyogurt",harvestcraft:persimmonyogurtitem
harvestcraft:phoitem,,"ore:toolPot
ore:foodStock
ore:foodNoodles
ore:cropSpiceleaf
ore:foodGroundcinnamon
ore:cropOnion",harvestcraft:phoitem
harvestcraft:pickledbeetsitem_itemsalt,minecraft:harvestcraft_pickledbeetsitem,"ore:toolPot
ore:cropBeet
ore:foodVinegar
ore:itemSalt",harvestcraft:pickledbeetsitem
harvestcraft:pickledbeetsitem_foodsalt,minecraft:harvestcraft_pickledbeetsitem,"ore:toolPot
ore:cropBeet
ore:foodVinegar
ore:foodSalt",harvestcraft:pickledbeetsitem
harvestcraft:pickledbeetsitem_dustsalt,minecraft:harvestcraft_pickledbeetsitem,"ore:toolPot
ore:cropBeet
ore:foodVinegar
ore:dustSalt",harvestcraft:pickledbeetsitem
harvestcraft:pickledonionsitem_itemsalt,minecraft:harvestcraft_pickledonionsitem,"ore:toolPot
ore:cropOnion
ore:itemSalt
ore:foodVinegar",harvestcraft:pickledonionsitem
harvestcraft:pickledonionsitem_foodsalt,minecraft:harvestcraft_pickledonionsitem,"ore:toolPot
ore:cropOnion
ore:foodSalt
ore:foodVinegar",harvestcraft:pickledonionsitem
harvestcraft:pickledonionsitem_dustsalt,minecraft:harvestcraft_pickledonionsitem,"ore:toolPot
ore:cropOnion
ore:dustSalt
ore:foodVinegar",harvestcraft:pickledonionsitem
harvestcraft:picklesitem_itemsalt,minecraft:harvestcraft_picklesitem,"ore:toolPot
ore:cropCucumber
ore:itemSalt
ore:foodVinegar",harvestcraft:picklesitem
harvestcraft:picklesitem_foodsalt,minecraft:harvestcraft_picklesitem,"ore:toolPot
ore:cropCucumber
ore:foodSalt
ore:foodVinegar",harvestcraft:picklesitem
harvestcraft:picklesitem_dustsalt,minecraft:harvestcraft_picklesitem,"ore:toolPot
ore:cropCucumber
ore:dustSalt
ore:foodVinegar",harvestcraft:picklesitem
harvestcraft:pinacoladaitem,,"ore:toolJuicer
ore:cropCoconut
ore:cropPineapple",harvestcraft:pinacoladaitem
harvestcraft:pineapplehamitem,,"ore:toolBakeware
ore:cropPineapple
ore:listAllporkraw
ore:cropCherry
ore:listAllsugar",harvestcraft:pineapplehamitem
harvestcraft:pineappleseeditem,,harvestcraft:pineappleitem,harvestcraft:pineappleseeditem
harvestcraft:pineappleupsidedowncakeitem,,"ore:toolBakeware
ore:cropPineapple
ore:foodDough
ore:cropCherry
ore:cropWalnut",harvestcraft:pineappleupsidedowncakeitem
harvestcraft:pineappleyogurtitem,,"ore:cropPineapple
ore:foodPlainyogurt",harvestcraft:pineappleyogurtitem
harvestcraft:pinkelitem,,"ore:toolMixingbowl
ore:listAllporkraw
ore:cropWheat
ore:cropOnion",harvestcraft:pinkelitem
harvestcraft:pistachio_sapling,harvestcraft_sapling,"harvestcraft:pistachioitem
harvestcraft:pistachioitem
harvestcraft:pistachioitem
minecraft:sapling:*",harvestcraft:pistachio_sapling
harvestcraft:pistachiobakedsalmonitem,,"ore:toolBakeware
ore:cropPistachio
ore:foodSalmonraw",harvestcraft:pistachiobakedsalmonitem
harvestcraft:pistachiobutteritem,,"ore:toolMortarandpestle
ore:cropPistachio
ore:foodOliveoil",harvestcraft:pistachiobutteritem x2
harvestcraft:pistachioicecreamitem,,"ore:toolMixingbowl
ore:listAllicecream
ore:cropPistachio",harvestcraft:pistachioicecreamitem
harvestcraft:pitepaltitem_itemsalt,,"ore:toolSaucepan
ore:foodFlour
ore:cropBarley
ore:cropPotato
ore:listAllporkcooked
ore:itemSalt",harvestcraft:pitepaltitem
harvestcraft:pitepaltitem_foodsalt,,"ore:toolSaucepan
ore:foodFlour
ore:cropBarley
ore:cropPotato
ore:listAllporkcooked
ore:foodSalt",harvestcraft:pitepaltitem
harvestcraft:pitepaltitem_dustsalt,,"ore:toolSaucepan
ore:foodFlour
ore:cropBarley
ore:cropPotato
ore:listAllporkcooked
ore:dustSalt",harvestcraft:pitepaltitem
harvestcraft:pizzaitem_listallporkraw,minecraft:harvestcraft_pizzaitem,"ore:toolBakeware
ore:foodDough
ore:cropTomato
ore:foodCheese
ore:listAllporkraw",harvestcraft:pizzaitem
harvestcraft:pizzaitem_foodpepperoni,minecraft:harvestcraft_pizzaitem,"ore:toolBakeware
ore:foodDough
ore:cropTomato
ore:foodCheese
ore:foodPepperoni",harvestcraft:pizzaitem
harvestcraft:pizzasliceitem_pizzaitem_x11,,"ore:toolCuttingboard
ore:foodPizza",harvestcraft:pizzasliceitem x11
harvestcraft:pizzasliceitem_anchovypepperonipizzaitem_x13 - copy (2),,"ore:toolCuttingboard
ore:foodAnchovypepperonipizza",harvestcraft:pizzasliceitem x13
harvestcraft:pizzasliceitem_supremepizzaitem_x14,,"ore:toolCuttingboard
ore:foodSupremepizza",harvestcraft:pizzasliceitem x14
harvestcraft:pizzasliceitem_meatfeastpizzaitem_x24,,"ore:toolCuttingboard
ore:foodMeatfeastpizza",harvestcraft:pizzasliceitem x24
harvestcraft:berryvinaigrettesaladitem,,"ore:toolCuttingboard
ore:listAllgreenveggie",harvestcraft:pizzasliceitem x3
harvestcraft:pizzasliceitem_hamandpineapplepizzaitem_x9,,"ore:toolCuttingboard
ore:foodHamandpineapplepizza",harvestcraft:pizzasliceitem x9
harvestcraft:pizzasliceitem_bbqchickenpizzaitem_x9,,"ore:toolCuttingboard
",harvestcraft:pizzasliceitem x9
harvestcraft:pizzasoupitem,,"ore:toolPot
ore:foodTomatosoup
ore:cropOnion
ore:cropBellpepper
ore:listAllmushroom
ore:cropGarlic
ore:foodCheese",harvestcraft:pizzasoupitem
harvestcraft:plainyogurtitem_x4 - copy,minecraft:harvestcraft_plainyogurtitem,"ore:toolPot
ore:listAllmilk",harvestcraft:plainyogurtitem
harvestcraft:plainyogurtitem_x4,minecraft:harvestcraft_plainyogurtitem,"ore:foodPlainyogurt
minecraft:leather",harvestcraft:plainyogurtitem x4
harvestcraft:ploughmanslunchitem,,"ore:toolCuttingboard
ore:bread
ore:cropApple
ore:foodCheese
ore:foodSweetpickle
ore:cropOnion
ore:listAllporkcooked
ore:foodBoiledegg",harvestcraft:ploughmanslunchitem
harvestcraft:plum_sapling,harvestcraft_sapling,"harvestcraft:plumitem
harvestcraft:plumitem
harvestcraft:plumitem
minecraft:sapling:*",harvestcraft:plum_sapling
harvestcraft:plumjellyitem,,"ore:toolSaucepan
ore:cropPlum
ore:listAllsugar",harvestcraft:plumjellyitem
harvestcraft:plumjellysandwichitem,,"ore:toolCuttingboard
ore:listAllnutbutter
ore:foodPlumjelly
ore:bread",harvestcraft:plumjellysandwichitem
harvestcraft:plumjuiceitem,,"ore:toolJuicer
ore:cropPlum
ore:cropPlum",harvestcraft:plumjuiceitem
harvestcraft:plumsmoothieitem,,"ore:toolJuicer
ore:cropPlum
ore:cropPlum
minecraft:snowball",harvestcraft:plumsmoothieitem
harvestcraft:plumyogurtitem,,"ore:cropPlum
ore:foodPlainyogurt",harvestcraft:plumyogurtitem
harvestcraft:poachedpearitem,,"ore:toolSaucepan
ore:cropPear
ore:foodVanilla
ore:listAllsugar",harvestcraft:poachedpearitem
harvestcraft:pomegranate_sapling,harvestcraft_sapling,"harvestcraft:pomegranateitem
harvestcraft:pomegranateitem
harvestcraft:pomegranateitem
minecraft:sapling:*",harvestcraft:pomegranate_sapling
harvestcraft:pomegranatejellyitem,,"ore:toolSaucepan
ore:cropPomegranate
ore:listAllsugar",harvestcraft:pomegranatejellyitem
harvestcraft:pomegranatejellysandwichitem,,"ore:toolCuttingboard
ore:listAllnutbutter
ore:foodPomegranatejelly
ore:bread",harvestcraft:pomegranatejellysandwichitem
harvestcraft:pomegranatejuiceitem,,"ore:toolJuicer
ore:cropPomegranate
ore:cropPomegranate",harvestcraft:pomegranatejuiceitem
harvestcraft:pomegranatesmoothieitem,,"ore:toolJuicer
ore:cropPomegranate
ore:cropPomegranate
minecraft:snowball",harvestcraft:pomegranatesmoothieitem
harvestcraft:pomegranateyogurtitem,,"ore:cropPomegranate
ore:foodPlainyogurt",harvestcraft:pomegranateyogurtitem
harvestcraft:popcornitem,,"ore:cropCorn
ore:toolBakeware",harvestcraft:popcornitem
harvestcraft:porklettucewrapitem,,"ore:toolCuttingboard
ore:cropLettuce
ore:listAllporkcooked",harvestcraft:porklettucewrapitem
harvestcraft:porklomeinitem,,"ore:toolPot
ore:listAllporkraw
ore:foodPasta
ore:cropOnion
ore:cropCarrot
ore:cropCabbage
ore:cropGarlic
ore:foodSoysauce",harvestcraft:porklomeinitem
harvestcraft:porkrindsitem_itemsalt,,"ore:toolPot
ore:foodOliveoil

ore:itemSalt
ore:foodBlackpepper",harvestcraft:porkrindsitem
harvestcraft:porkrindsitem_foodsalt,,"ore:toolPot
ore:foodOliveoil

ore:foodSalt
ore:foodBlackpepper",harvestcraft:porkrindsitem
harvestcraft:porkrindsitem_dustsalt,,"ore:toolPot
ore:foodOliveoil

ore:dustSalt
ore:foodBlackpepper",harvestcraft:porkrindsitem
harvestcraft:porksausageitem_itemsalt,minecraft:harvestcraft_porksausageitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:itemSalt",harvestcraft:porksausageitem
harvestcraft:porksausageitem_foodsalt,minecraft:harvestcraft_porksausageitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:foodSalt",harvestcraft:porksausageitem
harvestcraft:porksausageitem_dustsalt,minecraft:harvestcraft_porksausageitem,"ore:toolCuttingboard
ore:listAllporkcooked
ore:listAllspice
ore:dustSalt",harvestcraft:porksausageitem
harvestcraft:potatoandcheesepirogiitem,,"ore:toolSkillet
ore:foodDough
ore:cropPotato
ore:foodCheese",harvestcraft:potatoandcheesepirogiitem
harvestcraft:potatoandleeksoupitem,,"ore:toolPot
ore:cropPotato
ore:cropLeek
ore:foodStock
ore:listAllheavycream
ore:cropSpiceleaf
ore:foodBlackpepper",harvestcraft:potatoandleeksoupitem
harvestcraft:potatocakesitem,,"ore:toolSkillet
ore:cropOnion
ore:cropPotato
ore:foodButter",harvestcraft:potatocakesitem
harvestcraft:potatochipsitem,,"ore:toolPot
ore:cropPotato
ore:itemSalt
ore:foodOliveoil",harvestcraft:potatochipsitem
harvestcraft:potatoesobrienitem,,"ore:toolSkillet
ore:cropPotato
ore:cropOnion
ore:cropBellpepper
ore:foodOliveoil",harvestcraft:potatoesobrienitem
harvestcraft:potatosaladitem,,"ore:toolCuttingboard
minecraft:baked_potato
ore:foodMayo",harvestcraft:potatosaladitem
harvestcraft:potatoskinsitem,,"ore:toolBakeware
ore:cropPotato
ore:listAllporkcooked
ore:foodCheese
ore:listAllheavycream",harvestcraft:potatoskinsitem
harvestcraft:potatosoupitem_itemsalt,minecraft:harvestcraft_potatosoupitem,"ore:toolPot
ore:cropPotato
ore:itemSalt
ore:foodStock",harvestcraft:potatosoupitem
harvestcraft:potatosoupitem_foodsalt,minecraft:harvestcraft_potatosoupitem,"ore:toolPot
ore:cropPotato
ore:foodSalt
ore:foodStock",harvestcraft:potatosoupitem
harvestcraft:potatosoupitem_dustsalt,minecraft:harvestcraft_potatosoupitem,"ore:toolPot
ore:cropPotato
ore:dustSalt
ore:foodStock",harvestcraft:potatosoupitem
harvestcraft:potroastitem,,"ore:toolPot
ore:listAllbeefraw
ore:cropPotato
ore:cropCarrot
ore:foodStock",harvestcraft:potroastitem
harvestcraft:potstickersitem,,"ore:toolSkillet
ore:listAllporkraw
ore:cropCabbage
ore:cropScallion
ore:foodOliveoil
ore:foodSoysauce
ore:cropGarlic",harvestcraft:potstickersitem
harvestcraft:poutineitem,,"ore:toolMixingbowl
ore:foodFries
ore:foodCheese
ore:foodGravy",harvestcraft:poutineitem
harvestcraft:powdereddonutitem,,"ore:foodDonut
ore:listAllsugar",harvestcraft:powdereddonutitem
harvestcraft:pralinesitem,,"ore:toolSaucepan
ore:cropPecan
ore:listAllsugar",harvestcraft:pralinesitem
harvestcraft:pumpkinbreaditem,,"ore:toolBakeware
ore:cropPumpkin
ore:listAllsugar
ore:foodDough",harvestcraft:pumpkinbreaditem
harvestcraft:pumpkincheesecakeitem,,"ore:cropPumpkin
ore:foodCheesecake",harvestcraft:pumpkincheesecakeitem
harvestcraft:pumpkinmuffinitem,,"ore:toolBakeware
ore:cropPumpkin
ore:foodBatter",harvestcraft:pumpkinmuffinitem
harvestcraft:pumpkinoatsconesitem,,"ore:toolBakeware
ore:foodFlour
ore:cropOats
ore:cropPumpkin
ore:foodButter",harvestcraft:pumpkinoatsconesitem
harvestcraft:pumpkinsoupitem,,"ore:toolPot
ore:cropPumpkin
ore:listAllheavycream
ore:foodStock",harvestcraft:pumpkinsoupitem
harvestcraft:pumpkinspicelatteitem,,"ore:toolSaucepan
ore:cropPumpkin
ore:listAllmilk
ore:foodEspresso
ore:foodGroundnutmeg
ore:foodGroundcinnamon",harvestcraft:pumpkinspicelatteitem
harvestcraft:pumpkinyogurtitem,,"ore:cropPumpkin
ore:foodPlainyogurt",harvestcraft:pumpkinyogurtitem
harvestcraft:queenbeeitem,,"harvestcraft:grubitem
harvestcraft:royaljellyitem",harvestcraft:queenbeeitem
harvestcraft:schnitzelitem_listallporkraw,,"ore:toolSkillet
ore:listAllporkraw
ore:foodFlour
ore:cropLemon
ore:foodOliveoil
ore:foodBlackpepper",harvestcraft:quesadillaitem
harvestcraft:schnitzelitem_listallmuttonraw,,"ore:toolSkillet
ore:listAllmuttonraw
ore:foodFlour
ore:cropLemon
ore:foodOliveoil
ore:foodBlackpepper",harvestcraft:quesadillaitem
harvestcraft:quesadillaitem,,"ore:toolSkillet
ore:foodTortilla
ore:foodCheese",harvestcraft:quesadillaitem
harvestcraft:bratwurstitem,,"ore:toolCuttingboard
ore:foodPorksausage
ore:foodPickles
ore:cropOnion
minecraft:bread",harvestcraft:quesadillaitem
harvestcraft:quinoaseeditem,,harvestcraft:quinoaitem,harvestcraft:quinoaseeditem
harvestcraft:radishseeditem,,harvestcraft:radishitem,harvestcraft:radishseeditem
harvestcraft:rainbowcurryitem,,"ore:toolSkillet
ore:cropRice
minecraft:dye:1
minecraft:dye:11
minecraft:dye:14
minecraft:dye:2
minecraft:dye:5
minecraft:dye:6",harvestcraft:rainbowcurryitem
harvestcraft:raisincookiesitem,,"ore:toolBakeware
ore:foodBatter
ore:listAllsugar
ore:foodRaisins",harvestcraft:raisincookiesitem
harvestcraft:raisinsitem,,"ore:cropGrape
ore:toolBakeware",harvestcraft:raisinsitem
harvestcraft:rambutan_sapling,harvestcraft_sapling,"harvestcraft:rambutanitem
harvestcraft:rambutanitem
harvestcraft:rambutanitem
minecraft:sapling:*",harvestcraft:rambutan_sapling
harvestcraft:ramenitem,,"ore:toolPot
ore:foodNoodles
ore:foodStock
ore:itemSalt",harvestcraft:ramenitem
harvestcraft:randomtacoitem,,"ore:toolCuttingboard
ore:listAllbeefcooked
ore:cropOnion
ore:foodCheese
ore:cropAvocado
ore:listAllspice
ore:foodLimejuice
ore:foodTortilla",harvestcraft:randomtacoitem
harvestcraft:raspberryicedteaitem,,"ore:cropTea
minecraft:snowball
ore:cropRaspberry",harvestcraft:raspberryicedteaitem
harvestcraft:raspberryjellyitem,,"ore:toolSaucepan
ore:cropRaspberry
ore:listAllsugar",harvestcraft:raspberryjellyitem
harvestcraft:raspberryjellysandwichitem,,"ore:toolCuttingboard
ore:listAllnutbutter
ore:foodRaspberryjelly
ore:bread",harvestcraft:raspberryjellysandwichitem
harvestcraft:raspberryjuiceitem,,"ore:toolJuicer
ore:cropRaspberry
ore:cropRaspberry",harvestcraft:raspberryjuiceitem
harvestcraft:raspberrymilkshakeitem,,"ore:toolMixingbowl
ore:cropRaspberry
ore:listAllmilk
ore:foodIcecream",harvestcraft:raspberrymilkshakeitem
harvestcraft:raspberrypieitem,,"ore:cropRaspberry
ore:toolBakeware
ore:listAllsugar
ore:foodDough",harvestcraft:raspberrypieitem
harvestcraft:raspberryseeditem,,harvestcraft:raspberryitem,harvestcraft:raspberryseeditem
harvestcraft:raspberrysmoothieitem,,"ore:toolJuicer
ore:cropRaspberry
ore:cropRaspberry
minecraft:snowball",harvestcraft:raspberrysmoothieitem
harvestcraft:raspberrytrifleitem,,"ore:toolBakeware
ore:cropRaspberry
ore:listAllheavycream
ore:foodVanilla
ore:foodDough",harvestcraft:raspberrytrifleitem
harvestcraft:raspberryyogurtitem,,"ore:cropRaspberry
ore:foodPlainyogurt",harvestcraft:raspberryyogurtitem
harvestcraft:rawtofabbititem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodFlour
ore:foodOliveoil
ore:cropCarrot",harvestcraft:rawtofabbititem x4
harvestcraft:rawtofaconitem_itemsalt,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodOliveoil
ore:itemSalt
ore:foodFlour
ore:listAllsugar",harvestcraft:rawtofaconitem x5
harvestcraft:rawtofaconitem_foodsalt,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodOliveoil
ore:foodSalt
ore:foodFlour
ore:listAllsugar",harvestcraft:rawtofaconitem x5
harvestcraft:rawtofaconitem_dustsalt,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodOliveoil
ore:dustSalt
ore:foodFlour
ore:listAllsugar",harvestcraft:rawtofaconitem x5
harvestcraft:rawtofeakitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:listAllmushroom
ore:foodSoysauce
ore:foodBlackpepper
ore:foodOliveoil",harvestcraft:rawtofeakitem x6
harvestcraft:rawtofeegitem,,"ore:toolCuttingboard
ore:foodFirmtofu
minecraft:dye:11",harvestcraft:rawtofeegitem x2
harvestcraft:rawtofenisonitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodFlour
ore:foodOliveoil
ore:listAllnut
ore:foodSoysauce
ore:listAllmushroom",harvestcraft:rawtofenisonitem x7
harvestcraft:rawtofickenitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodFlour
ore:foodOliveoil
ore:cropSpiceleaf",harvestcraft:rawtofickenitem x4
harvestcraft:rawtofishitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:cropSeaweed
ore:cropLemon
ore:cropSpiceleaf",harvestcraft:rawtofishitem x4
harvestcraft:rawtofuduckitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:cropSeaweed
ore:bread
ore:cropSpiceleaf",harvestcraft:rawtofuduckitem x6
harvestcraft:rawtofurkeyitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodOliveoil
ore:bread",harvestcraft:rawtofurkeyitem x5
harvestcraft:rawtofuttonitem,,"ore:toolCuttingboard
ore:foodFirmtofu
ore:foodFlour
ore:foodOliveoil
ore:cropPotato",harvestcraft:rawtofuttonitem x4
harvestcraft:redvelvetcakeitem,,"ore:toolBakeware
ore:listAllmilk
ore:foodBatter
ore:listAllheavycream
ore:listAllsugar
minecraft:dye:1
ore:foodCocoapowder",harvestcraft:redvelvetcakeitem
harvestcraft:redvelvetcupcakeitem,,"ore:toolBakeware
ore:foodBatter
ore:listAllsugar
ore:listAllheavycream
ore:foodButter
minecraft:dye:1",harvestcraft:redvelvetcupcakeitem
harvestcraft:refriedbeansitem,,"ore:toolSkillet
ore:cropBean
ore:cropOnion
ore:foodButter",harvestcraft:refriedbeansitem
harvestcraft:rhubarbseeditem,,harvestcraft:rhubarbitem,harvestcraft:rhubarbseeditem
harvestcraft:ricecakeitem,,"ore:cropRice
ore:toolBakeware",harvestcraft:ricecakeitem
harvestcraft:ricepuddingitem,,"ore:toolSaucepan
ore:cropRice
ore:listAllmilk
ore:listAllsugar
ore:foodGroundcinnamon
ore:foodVanilla",harvestcraft:ricepuddingitem
harvestcraft:riceseeditem,,harvestcraft:riceitem,harvestcraft:riceseeditem
harvestcraft:ricesoupitem,,"ore:toolPot
ore:cropRice
ore:foodStock",harvestcraft:ricesoupitem
harvestcraft:rivermudcakeitem,,"ore:toolBakeware
ore:foodCocoapowder
ore:cropCoconut
ore:foodMarshmellows
ore:foodFlour
ore:listAllegg
ore:foodButter",harvestcraft:rivermudcakeitem
harvestcraft:roastchickenitem_itemsalt,,"ore:toolBakeware
ore:listAllchickenraw
ore:itemSalt
ore:foodBlackpepper",harvestcraft:roastchickenitem
harvestcraft:roastchickenitem_foodsalt,,"ore:toolBakeware
ore:listAllchickenraw
ore:foodSalt
ore:foodBlackpepper",harvestcraft:roastchickenitem
harvestcraft:roastchickenitem_dustsalt,,"ore:toolBakeware
ore:listAllchickenraw
ore:dustSalt
ore:foodBlackpepper",harvestcraft:roastchickenitem
harvestcraft:roastedchestnutitem,,"ore:cropChestnut
ore:toolBakeware",harvestcraft:roastedchestnutitem
harvestcraft:roastedpumpkinseedsitem,,"minecraft:pumpkin_seeds
ore:toolBakeware",harvestcraft:roastedpumpkinseedsitem
harvestcraft:roastedrootveggiemedleyitem_cropturnip,minecraft:harvestcraft_roastedrootveggiemedleyitem,"ore:toolBakeware
ore:cropTurnip
ore:cropCarrot
ore:cropOnion
ore:cropSpiceleaf",harvestcraft:roastedrootveggiemedleyitem
harvestcraft:roastedrootveggiemedleyitem_cropsweetpotato,minecraft:harvestcraft_roastedrootveggiemedleyitem,"ore:toolBakeware
ore:cropSweetpotato
ore:cropCarrot
ore:cropOnion
ore:cropSpiceleaf",harvestcraft:roastedrootveggiemedleyitem
harvestcraft:roastedrootveggiemedleyitem_croprutabaga,minecraft:harvestcraft_roastedrootveggiemedleyitem,"ore:toolBakeware
ore:cropRutabaga
ore:cropCarrot
ore:cropOnion
ore:cropSpiceleaf",harvestcraft:roastedrootveggiemedleyitem
harvestcraft:roastedrootveggiemedleyitem_croprhubarb,minecraft:harvestcraft_roastedrootveggiemedleyitem,"ore:toolBakeware
ore:cropRhubarb
ore:cropCarrot
ore:cropOnion
ore:cropSpiceleaf",harvestcraft:roastedrootveggiemedleyitem
