ID,Class Name,BlockState Properties,BlockState Class Name
forestry:fences.0,forestry.arboriculture.blocks.BlockArbFence$1,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[larch, teak, acacia, lime, chestnut, wenge, baobab, sequoia, kapok, ebony, mahogany, balsa, willow, walnut, greenheart, cherry]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:fences.1,forestry.arboriculture.blocks.BlockArbFence$1,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[mahoe, poplar, palm, papaya, pine, plum, maple, citrus, giganteum, ipe, padauk, cocobolo, zebrawood]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:fences.fireproof.0,forestry.arboriculture.blocks.BlockArbFence$1,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[larch, teak, acacia, lime, chestnut, wenge, baobab, sequoia, kapok, ebony, mahogany, balsa, willow, walnut, greenheart, cherry]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:fences.fireproof.1,forestry.arboriculture.blocks.BlockArbFence$1,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[mahoe, poplar, palm, papaya, pine, plum, maple, citrus, giganteum, ipe, padauk, cocobolo, zebrawood]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:fences.vanilla.fireproof.0,forestry.arboriculture.blocks.BlockFireproofVanillaFence$1,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyVanillaWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumVanillaWoodType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:fermenter,forestry.factory.blocks.BlockFactoryTESR,"[PropertyEnum{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
forestry:ffarm,forestry.farming.blocks.BlockFarm,"[PropertyEnum{name=meta, clazz=class forestry.farming.blocks.EnumFarmBlockType, values=[PLAIN, BAND, GEARBOX, HATCH, VALVE, CONTROL]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.bio.ethanol,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.biomass,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.for.honey,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.glass,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.ice,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.juice,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.milk,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.seed.oil,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:fluid.short.mead,forestry.core.fluids.BlockForestryFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:genetic_filter,forestry.sorting.blocks.BlockGeneticFilter,"[PropertyBool{name=down, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
forestry:greenhouse,forestry.greenhouse.blocks.BlockGreenhouse,"[PropertyEnum{name=type, clazz=class forestry.greenhouse.blocks.BlockGreenhouseType, values=[plain, border, border_center, gearbox, control, screen]}]",net.minecraft.block.state.BlockStateContainer
forestry:greenhouse.window,forestry.greenhouse.blocks.BlockGreenhouseWindow,[],net.minecraft.block.state.BlockStateContainer
forestry:greenhouse.window_up,forestry.greenhouse.blocks.BlockGreenhouseWindow,[],net.minecraft.block.state.BlockStateContainer
forestry:habitat_former,forestry.climatology.blocks.BlockHabitatFormer,"[PropertyEnum{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
forestry:humus,forestry.core.blocks.BlockHumus,"[PropertyInteger{name=degrade, clazz=class java.lang.Integer, values=[0, 1, 2, 3]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves,forestry.arboriculture.blocks.BlockForestryLeaves,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
forestry:leaves.decorative.0,forestry.arboriculture.blocks.BlockDecorativeLeaves$1,"[PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Oak, DarkOak, Birch, Lime, Walnut, Chestnut, Cherry, Lemon, Plum, Maple, Spruce, Larch, Pine, Sequoia, Gigant, Jungle]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.decorative.1,forestry.arboriculture.blocks.BlockDecorativeLeaves$1,"[PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Teak, Ipe, Kapok, Ebony, Zebrawood, Mahogony, AcaciaVanilla, Acacia, Padauk, Balsa, Cocobolo, Wenge, Baobab, Mahoe, Willow, Sipiri]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.decorative.2,forestry.arboriculture.blocks.BlockDecorativeLeaves$1,"[PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Papaya, Date, Poplar]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.0,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Oak, DarkOak, Birch, Lime]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.1,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Walnut, Chestnut, Cherry, Lemon]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.2,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Plum, Maple, Spruce, Larch]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.3,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Pine, Sequoia, Gigant, Jungle]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.4,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Teak, Ipe, Kapok, Ebony]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.5,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Zebrawood, Mahogony, AcaciaVanilla, Acacia]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.6,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Padauk, Balsa, Cocobolo, Wenge]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.7,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Baobab, Mahoe, Willow, Sipiri]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.8,forestry.arboriculture.blocks.BlockDefaultLeaves$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeType{name=variant, clazz=class forestry.arboriculture.genetics.TreeDefinition, values=[Papaya, Date, Poplar]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.fruit.0,forestry.arboriculture.blocks.BlockDefaultLeavesFruit$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeTypeFruit{name=variant, clazz=class forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant, values=[forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@a84a3a90, forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@53244619, forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@2f0b1011, forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@68c18e3c]}]",net.minecraft.block.state.BlockStateContainer
forestry:leaves.default.fruit.1,forestry.arboriculture.blocks.BlockDefaultLeavesFruit$1,"[PropertyBool{name=check_decay, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=decayable, clazz=class java.lang.Boolean, values=[true, false]}, PropertyTreeTypeFruit{name=variant, clazz=class forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant, values=[forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@bd737748, forestry.arboriculture.blocks.PropertyTreeTypeFruit$LeafVariant@1eb0d0e0]}]",net.minecraft.block.state.BlockStateContainer
forestry:loam,forestry.arboriculture.blocks.BlockLoam,[],net.minecraft.block.state.BlockStateContainer
forestry:logs.0,forestry.arboriculture.blocks.BlockArbLog$1,"[PropertyEnum{name=axis, clazz=class net.minecraft.block.BlockLog$EnumAxis, values=[x, y, z, none]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[larch, teak, acacia, lime]}]",net.minecraft.block.state.BlockStateContainer
forestry:logs.1,forestry.arboriculture.blocks.BlockArbLog$1,"[PropertyEnum{name=axis, clazz=class net.minecraft.block.BlockLog$EnumAxis, values=[x, y, z, none]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[chestnut, wenge, baobab, sequoia]}]",net.minecraft.block.state.BlockStateContainer
forestry:logs.2,forestry.arboriculture.blocks.BlockArbLog$1,"[PropertyEnum{name=axis, clazz=class net.minecraft.block.BlockLog$EnumAxis, values=[x, y, z, none]}, PropertyForestryWoodType{name=variant, clazz=class forestry.api.arboriculture.EnumForestryWoodType, values=[kapok, ebony, mahogany, balsa]}]",net.minecraft.block.state.BlockStateContainer
